event_id,t0_idx,target_idx,event_datetime,year,season,t0_datetime,target_datetime
203630700,12,15,12/28/2020 7:00,2020,DJF,12/28/2020 9:00,12/28/2020 9:30
203630700,13,16,12/28/2020 7:00,2020,DJF,12/28/2020 9:10,12/28/2020 9:40
203630700,14,17,12/28/2020 7:00,2020,DJF,12/28/2020 9:20,12/28/2020 9:50
203630700,15,18,12/28/2020 7:00,2020,DJF,12/28/2020 9:30,12/28/2020 10:00
203630700,16,19,12/28/2020 7:00,2020,DJF,12/28/2020 9:40,12/28/2020 10:10
203630700,17,20,12/28/2020 7:00,2020,DJF,12/28/2020 9:50,12/28/2020 10:20
203630700,18,21,12/28/2020 7:00,2020,DJF,12/28/2020 10:00,12/28/2020 10:30
203630700,19,22,12/28/2020 7:00,2020,DJF,12/28/2020 10:10,12/28/2020 10:40
203630700,20,23,12/28/2020 7:00,2020,DJF,12/28/2020 10:20,12/28/2020 10:50
203630700,21,24,12/28/2020 7:00,2020,DJF,12/28/2020 10:30,12/28/2020 11:00
203630700,22,25,12/28/2020 7:00,2020,DJF,12/28/2020 10:40,12/28/2020 11:10
203630700,23,26,12/28/2020 7:00,2020,DJF,12/28/2020 10:50,12/28/2020 11:20
203630700,24,27,12/28/2020 7:00,2020,DJF,12/28/2020 11:00,12/28/2020 11:30
203630700,25,28,12/28/2020 7:00,2020,DJF,12/28/2020 11:10,12/28/2020 11:40
203630700,26,29,12/28/2020 7:00,2020,DJF,12/28/2020 11:20,12/28/2020 11:50
203630700,27,30,12/28/2020 7:00,2020,DJF,12/28/2020 11:30,12/28/2020 12:00
203630700,28,31,12/28/2020 7:00,2020,DJF,12/28/2020 11:40,12/28/2020 12:10
203630700,29,32,12/28/2020 7:00,2020,DJF,12/28/2020 11:50,12/28/2020 12:20
203630700,30,33,12/28/2020 7:00,2020,DJF,12/28/2020 12:00,12/28/2020 12:30
203630700,31,34,12/28/2020 7:00,2020,DJF,12/28/2020 12:10,12/28/2020 12:40
203630700,32,35,12/28/2020 7:00,2020,DJF,12/28/2020 12:20,12/28/2020 12:50
203630700,33,36,12/28/2020 7:00,2020,DJF,12/28/2020 12:30,12/28/2020 13:00
203630700,34,37,12/28/2020 7:00,2020,DJF,12/28/2020 12:40,12/28/2020 13:10
203630700,35,38,12/28/2020 7:00,2020,DJF,12/28/2020 12:50,12/28/2020 13:20
210131900,2,5,1/13/2021 19:00,2021,DJF,1/13/2021 19:20,1/13/2021 19:50
210131900,3,6,1/13/2021 19:00,2021,DJF,1/13/2021 19:30,1/13/2021 20:00
210131900,4,7,1/13/2021 19:00,2021,DJF,1/13/2021 19:40,1/13/2021 20:10
210131900,5,8,1/13/2021 19:00,2021,DJF,1/13/2021 19:50,1/13/2021 20:20
210131900,6,9,1/13/2021 19:00,2021,DJF,1/13/2021 20:00,1/13/2021 20:30
210131900,7,10,1/13/2021 19:00,2021,DJF,1/13/2021 20:10,1/13/2021 20:40
210131900,8,11,1/13/2021 19:00,2021,DJF,1/13/2021 20:20,1/13/2021 20:50
210131900,9,12,1/13/2021 19:00,2021,DJF,1/13/2021 20:30,1/13/2021 21:00
210131900,10,13,1/13/2021 19:00,2021,DJF,1/13/2021 20:40,1/13/2021 21:10
210131900,11,14,1/13/2021 19:00,2021,DJF,1/13/2021 20:50,1/13/2021 21:20
210131900,12,15,1/13/2021 19:00,2021,DJF,1/13/2021 21:00,1/13/2021 21:30
210131900,13,16,1/13/2021 19:00,2021,DJF,1/13/2021 21:10,1/13/2021 21:40
210131900,14,17,1/13/2021 19:00,2021,DJF,1/13/2021 21:20,1/13/2021 21:50
210131900,15,18,1/13/2021 19:00,2021,DJF,1/13/2021 21:30,1/13/2021 22:00
210131900,16,19,1/13/2021 19:00,2021,DJF,1/13/2021 21:40,1/13/2021 22:10
210131900,17,20,1/13/2021 19:00,2021,DJF,1/13/2021 21:50,1/13/2021 22:20
210131900,18,21,1/13/2021 19:00,2021,DJF,1/13/2021 22:00,1/13/2021 22:30
210131900,19,22,1/13/2021 19:00,2021,DJF,1/13/2021 22:10,1/13/2021 22:40
210131900,20,23,1/13/2021 19:00,2021,DJF,1/13/2021 22:20,1/13/2021 22:50
210131900,21,24,1/13/2021 19:00,2021,DJF,1/13/2021 22:30,1/13/2021 23:00
210131900,22,25,1/13/2021 19:00,2021,DJF,1/13/2021 22:40,1/13/2021 23:10
210131900,23,26,1/13/2021 19:00,2021,DJF,1/13/2021 22:50,1/13/2021 23:20
210131900,24,27,1/13/2021 19:00,2021,DJF,1/13/2021 23:00,1/13/2021 23:30
210131900,25,28,1/13/2021 19:00,2021,DJF,1/13/2021 23:10,1/13/2021 23:40
210131900,26,29,1/13/2021 19:00,2021,DJF,1/13/2021 23:20,1/13/2021 23:50
210131900,27,30,1/13/2021 19:00,2021,DJF,1/13/2021 23:30,1/14/2021 0:00
210131900,28,31,1/13/2021 19:00,2021,DJF,1/13/2021 23:40,1/14/2021 0:10
210131900,29,32,1/13/2021 19:00,2021,DJF,1/13/2021 23:50,1/14/2021 0:20
210131900,30,33,1/13/2021 19:00,2021,DJF,1/14/2021 0:00,1/14/2021 0:30
210131900,31,34,1/13/2021 19:00,2021,DJF,1/14/2021 0:10,1/14/2021 0:40
210131900,32,35,1/13/2021 19:00,2021,DJF,1/14/2021 0:20,1/14/2021 0:50
210131900,33,36,1/13/2021 19:00,2021,DJF,1/14/2021 0:30,1/14/2021 1:00
210131900,34,37,1/13/2021 19:00,2021,DJF,1/14/2021 0:40,1/14/2021 1:10
210131900,35,38,1/13/2021 19:00,2021,DJF,1/14/2021 0:50,1/14/2021 1:20
210141300,2,5,1/14/2021 13:00,2021,DJF,1/14/2021 13:20,1/14/2021 13:50
210141300,3,6,1/14/2021 13:00,2021,DJF,1/14/2021 13:30,1/14/2021 14:00
210141300,4,7,1/14/2021 13:00,2021,DJF,1/14/2021 13:40,1/14/2021 14:10
210141300,5,8,1/14/2021 13:00,2021,DJF,1/14/2021 13:50,1/14/2021 14:20
210141300,6,9,1/14/2021 13:00,2021,DJF,1/14/2021 14:00,1/14/2021 14:30
210141300,7,10,1/14/2021 13:00,2021,DJF,1/14/2021 14:10,1/14/2021 14:40
210141300,8,11,1/14/2021 13:00,2021,DJF,1/14/2021 14:20,1/14/2021 14:50
210141300,9,12,1/14/2021 13:00,2021,DJF,1/14/2021 14:30,1/14/2021 15:00
210141300,10,13,1/14/2021 13:00,2021,DJF,1/14/2021 14:40,1/14/2021 15:10
210141300,11,14,1/14/2021 13:00,2021,DJF,1/14/2021 14:50,1/14/2021 15:20
210141300,12,15,1/14/2021 13:00,2021,DJF,1/14/2021 15:00,1/14/2021 15:30
210141300,13,16,1/14/2021 13:00,2021,DJF,1/14/2021 15:10,1/14/2021 15:40
210141300,14,17,1/14/2021 13:00,2021,DJF,1/14/2021 15:20,1/14/2021 15:50
210141300,15,18,1/14/2021 13:00,2021,DJF,1/14/2021 15:30,1/14/2021 16:00
210141300,16,19,1/14/2021 13:00,2021,DJF,1/14/2021 15:40,1/14/2021 16:10
210141300,17,20,1/14/2021 13:00,2021,DJF,1/14/2021 15:50,1/14/2021 16:20
210141300,18,21,1/14/2021 13:00,2021,DJF,1/14/2021 16:00,1/14/2021 16:30
210141300,19,22,1/14/2021 13:00,2021,DJF,1/14/2021 16:10,1/14/2021 16:40
210141300,20,23,1/14/2021 13:00,2021,DJF,1/14/2021 16:20,1/14/2021 16:50
210141300,21,24,1/14/2021 13:00,2021,DJF,1/14/2021 16:30,1/14/2021 17:00
210141300,22,25,1/14/2021 13:00,2021,DJF,1/14/2021 16:40,1/14/2021 17:10
210141300,23,26,1/14/2021 13:00,2021,DJF,1/14/2021 16:50,1/14/2021 17:20
210141300,24,27,1/14/2021 13:00,2021,DJF,1/14/2021 17:00,1/14/2021 17:30
210141300,25,28,1/14/2021 13:00,2021,DJF,1/14/2021 17:10,1/14/2021 17:40
210141300,26,29,1/14/2021 13:00,2021,DJF,1/14/2021 17:20,1/14/2021 17:50
210141300,27,30,1/14/2021 13:00,2021,DJF,1/14/2021 17:30,1/14/2021 18:00
210141300,28,31,1/14/2021 13:00,2021,DJF,1/14/2021 17:40,1/14/2021 18:10
210141300,29,32,1/14/2021 13:00,2021,DJF,1/14/2021 17:50,1/14/2021 18:20
210141300,30,33,1/14/2021 13:00,2021,DJF,1/14/2021 18:00,1/14/2021 18:30
210141300,31,34,1/14/2021 13:00,2021,DJF,1/14/2021 18:10,1/14/2021 18:40
210141300,32,35,1/14/2021 13:00,2021,DJF,1/14/2021 18:20,1/14/2021 18:50
210141300,33,36,1/14/2021 13:00,2021,DJF,1/14/2021 18:30,1/14/2021 19:00
210141300,34,37,1/14/2021 13:00,2021,DJF,1/14/2021 18:40,1/14/2021 19:10
210141300,35,38,1/14/2021 13:00,2021,DJF,1/14/2021 18:50,1/14/2021 19:20
210222200,2,5,1/22/2021 22:00,2021,DJF,1/22/2021 22:20,1/22/2021 22:50
210222200,3,6,1/22/2021 22:00,2021,DJF,1/22/2021 22:30,1/22/2021 23:00
210222200,4,7,1/22/2021 22:00,2021,DJF,1/22/2021 22:40,1/22/2021 23:10
210222200,5,8,1/22/2021 22:00,2021,DJF,1/22/2021 22:50,1/22/2021 23:20
210222200,6,9,1/22/2021 22:00,2021,DJF,1/22/2021 23:00,1/22/2021 23:30
210222200,7,10,1/22/2021 22:00,2021,DJF,1/22/2021 23:10,1/22/2021 23:40
210222200,8,11,1/22/2021 22:00,2021,DJF,1/22/2021 23:20,1/22/2021 23:50
210222200,9,12,1/22/2021 22:00,2021,DJF,1/22/2021 23:30,1/23/2021 0:00
210222200,10,13,1/22/2021 22:00,2021,DJF,1/22/2021 23:40,1/23/2021 0:10
210222200,11,14,1/22/2021 22:00,2021,DJF,1/22/2021 23:50,1/23/2021 0:20
210222200,12,15,1/22/2021 22:00,2021,DJF,1/23/2021 0:00,1/23/2021 0:30
210222200,13,16,1/22/2021 22:00,2021,DJF,1/23/2021 0:10,1/23/2021 0:40
210222200,14,17,1/22/2021 22:00,2021,DJF,1/23/2021 0:20,1/23/2021 0:50
210222200,15,18,1/22/2021 22:00,2021,DJF,1/23/2021 0:30,1/23/2021 1:00
210222200,16,19,1/22/2021 22:00,2021,DJF,1/23/2021 0:40,1/23/2021 1:10
210222200,17,20,1/22/2021 22:00,2021,DJF,1/23/2021 0:50,1/23/2021 1:20
210222200,18,21,1/22/2021 22:00,2021,DJF,1/23/2021 1:00,1/23/2021 1:30
210222200,19,22,1/22/2021 22:00,2021,DJF,1/23/2021 1:10,1/23/2021 1:40
210222200,20,23,1/22/2021 22:00,2021,DJF,1/23/2021 1:20,1/23/2021 1:50
210222200,21,24,1/22/2021 22:00,2021,DJF,1/23/2021 1:30,1/23/2021 2:00
210222200,22,25,1/22/2021 22:00,2021,DJF,1/23/2021 1:40,1/23/2021 2:10
210222200,23,26,1/22/2021 22:00,2021,DJF,1/23/2021 1:50,1/23/2021 2:20
210222200,24,27,1/22/2021 22:00,2021,DJF,1/23/2021 2:00,1/23/2021 2:30
210222200,25,28,1/22/2021 22:00,2021,DJF,1/23/2021 2:10,1/23/2021 2:40
210222200,26,29,1/22/2021 22:00,2021,DJF,1/23/2021 2:20,1/23/2021 2:50
210222200,27,30,1/22/2021 22:00,2021,DJF,1/23/2021 2:30,1/23/2021 3:00
210222200,28,31,1/22/2021 22:00,2021,DJF,1/23/2021 2:40,1/23/2021 3:10
210222200,29,32,1/22/2021 22:00,2021,DJF,1/23/2021 2:50,1/23/2021 3:20
210222200,30,33,1/22/2021 22:00,2021,DJF,1/23/2021 3:00,1/23/2021 3:30
210222200,31,34,1/22/2021 22:00,2021,DJF,1/23/2021 3:10,1/23/2021 3:40
210222200,32,35,1/22/2021 22:00,2021,DJF,1/23/2021 3:20,1/23/2021 3:50
210222200,33,36,1/22/2021 22:00,2021,DJF,1/23/2021 3:30,1/23/2021 4:00
210222200,34,37,1/22/2021 22:00,2021,DJF,1/23/2021 3:40,1/23/2021 4:10
210222200,35,38,1/22/2021 22:00,2021,DJF,1/23/2021 3:50,1/23/2021 4:20
210280400,2,5,1/28/2021 4:00,2021,DJF,1/28/2021 4:20,1/28/2021 4:50
210280400,3,6,1/28/2021 4:00,2021,DJF,1/28/2021 4:30,1/28/2021 5:00
210280400,4,7,1/28/2021 4:00,2021,DJF,1/28/2021 4:40,1/28/2021 5:10
210280400,5,8,1/28/2021 4:00,2021,DJF,1/28/2021 4:50,1/28/2021 5:20
210280400,6,9,1/28/2021 4:00,2021,DJF,1/28/2021 5:00,1/28/2021 5:30
210280400,7,10,1/28/2021 4:00,2021,DJF,1/28/2021 5:10,1/28/2021 5:40
210280400,8,11,1/28/2021 4:00,2021,DJF,1/28/2021 5:20,1/28/2021 5:50
210280400,9,12,1/28/2021 4:00,2021,DJF,1/28/2021 5:30,1/28/2021 6:00
210280400,10,13,1/28/2021 4:00,2021,DJF,1/28/2021 5:40,1/28/2021 6:10
210280400,11,14,1/28/2021 4:00,2021,DJF,1/28/2021 5:50,1/28/2021 6:20
210280400,12,15,1/28/2021 4:00,2021,DJF,1/28/2021 6:00,1/28/2021 6:30
210280400,13,16,1/28/2021 4:00,2021,DJF,1/28/2021 6:10,1/28/2021 6:40
210280400,14,17,1/28/2021 4:00,2021,DJF,1/28/2021 6:20,1/28/2021 6:50
210280400,15,18,1/28/2021 4:00,2021,DJF,1/28/2021 6:30,1/28/2021 7:00
210280400,16,19,1/28/2021 4:00,2021,DJF,1/28/2021 6:40,1/28/2021 7:10
210280400,17,20,1/28/2021 4:00,2021,DJF,1/28/2021 6:50,1/28/2021 7:20
210280400,18,21,1/28/2021 4:00,2021,DJF,1/28/2021 7:00,1/28/2021 7:30
210280400,19,22,1/28/2021 4:00,2021,DJF,1/28/2021 7:10,1/28/2021 7:40
210280400,20,23,1/28/2021 4:00,2021,DJF,1/28/2021 7:20,1/28/2021 7:50
210280400,21,24,1/28/2021 4:00,2021,DJF,1/28/2021 7:30,1/28/2021 8:00
210280400,22,25,1/28/2021 4:00,2021,DJF,1/28/2021 7:40,1/28/2021 8:10
210280400,23,26,1/28/2021 4:00,2021,DJF,1/28/2021 7:50,1/28/2021 8:20
210280400,24,27,1/28/2021 4:00,2021,DJF,1/28/2021 8:00,1/28/2021 8:30
210280400,25,28,1/28/2021 4:00,2021,DJF,1/28/2021 8:10,1/28/2021 8:40
210280400,26,29,1/28/2021 4:00,2021,DJF,1/28/2021 8:20,1/28/2021 8:50
210280400,27,30,1/28/2021 4:00,2021,DJF,1/28/2021 8:30,1/28/2021 9:00
210280400,28,31,1/28/2021 4:00,2021,DJF,1/28/2021 8:40,1/28/2021 9:10
210280400,29,32,1/28/2021 4:00,2021,DJF,1/28/2021 8:50,1/28/2021 9:20
210280400,30,33,1/28/2021 4:00,2021,DJF,1/28/2021 9:00,1/28/2021 9:30
210280400,31,34,1/28/2021 4:00,2021,DJF,1/28/2021 9:10,1/28/2021 9:40
210280400,32,35,1/28/2021 4:00,2021,DJF,1/28/2021 9:20,1/28/2021 9:50
210280400,33,36,1/28/2021 4:00,2021,DJF,1/28/2021 9:30,1/28/2021 10:00
210280400,34,37,1/28/2021 4:00,2021,DJF,1/28/2021 9:40,1/28/2021 10:10
210280400,35,38,1/28/2021 4:00,2021,DJF,1/28/2021 9:50,1/28/2021 10:20
210291600,2,5,1/29/2021 16:00,2021,DJF,1/29/2021 16:20,1/29/2021 16:50
210291600,3,6,1/29/2021 16:00,2021,DJF,1/29/2021 16:30,1/29/2021 17:00
210291600,4,7,1/29/2021 16:00,2021,DJF,1/29/2021 16:40,1/29/2021 17:10
210291600,5,8,1/29/2021 16:00,2021,DJF,1/29/2021 16:50,1/29/2021 17:20
210291600,6,9,1/29/2021 16:00,2021,DJF,1/29/2021 17:00,1/29/2021 17:30
210291600,7,10,1/29/2021 16:00,2021,DJF,1/29/2021 17:10,1/29/2021 17:40
210291600,8,11,1/29/2021 16:00,2021,DJF,1/29/2021 17:20,1/29/2021 17:50
210291600,9,12,1/29/2021 16:00,2021,DJF,1/29/2021 17:30,1/29/2021 18:00
210291600,10,13,1/29/2021 16:00,2021,DJF,1/29/2021 17:40,1/29/2021 18:10
210291600,11,14,1/29/2021 16:00,2021,DJF,1/29/2021 17:50,1/29/2021 18:20
210291600,12,15,1/29/2021 16:00,2021,DJF,1/29/2021 18:00,1/29/2021 18:30
210291600,13,16,1/29/2021 16:00,2021,DJF,1/29/2021 18:10,1/29/2021 18:40
210291600,14,17,1/29/2021 16:00,2021,DJF,1/29/2021 18:20,1/29/2021 18:50
210291600,15,18,1/29/2021 16:00,2021,DJF,1/29/2021 18:30,1/29/2021 19:00
210291600,16,19,1/29/2021 16:00,2021,DJF,1/29/2021 18:40,1/29/2021 19:10
210291600,17,20,1/29/2021 16:00,2021,DJF,1/29/2021 18:50,1/29/2021 19:20
210291600,18,21,1/29/2021 16:00,2021,DJF,1/29/2021 19:00,1/29/2021 19:30
210291600,19,22,1/29/2021 16:00,2021,DJF,1/29/2021 19:10,1/29/2021 19:40
210291600,20,23,1/29/2021 16:00,2021,DJF,1/29/2021 19:20,1/29/2021 19:50
210291600,21,24,1/29/2021 16:00,2021,DJF,1/29/2021 19:30,1/29/2021 20:00
210291600,22,25,1/29/2021 16:00,2021,DJF,1/29/2021 19:40,1/29/2021 20:10
210291600,23,26,1/29/2021 16:00,2021,DJF,1/29/2021 19:50,1/29/2021 20:20
210291600,24,27,1/29/2021 16:00,2021,DJF,1/29/2021 20:00,1/29/2021 20:30
210291600,25,28,1/29/2021 16:00,2021,DJF,1/29/2021 20:10,1/29/2021 20:40
210291600,26,29,1/29/2021 16:00,2021,DJF,1/29/2021 20:20,1/29/2021 20:50
210291600,27,30,1/29/2021 16:00,2021,DJF,1/29/2021 20:30,1/29/2021 21:00
210291600,28,31,1/29/2021 16:00,2021,DJF,1/29/2021 20:40,1/29/2021 21:10
210291600,29,32,1/29/2021 16:00,2021,DJF,1/29/2021 20:50,1/29/2021 21:20
210291600,30,33,1/29/2021 16:00,2021,DJF,1/29/2021 21:00,1/29/2021 21:30
210291600,31,34,1/29/2021 16:00,2021,DJF,1/29/2021 21:10,1/29/2021 21:40
210291600,32,35,1/29/2021 16:00,2021,DJF,1/29/2021 21:20,1/29/2021 21:50
210291600,33,36,1/29/2021 16:00,2021,DJF,1/29/2021 21:30,1/29/2021 22:00
210291600,34,37,1/29/2021 16:00,2021,DJF,1/29/2021 21:40,1/29/2021 22:10
210291600,35,38,1/29/2021 16:00,2021,DJF,1/29/2021 21:50,1/29/2021 22:20
210301000,2,5,1/30/2021 10:00,2021,DJF,1/30/2021 10:20,1/30/2021 10:50
210301000,3,6,1/30/2021 10:00,2021,DJF,1/30/2021 10:30,1/30/2021 11:00
210301000,4,7,1/30/2021 10:00,2021,DJF,1/30/2021 10:40,1/30/2021 11:10
210301000,5,8,1/30/2021 10:00,2021,DJF,1/30/2021 10:50,1/30/2021 11:20
210301000,6,9,1/30/2021 10:00,2021,DJF,1/30/2021 11:00,1/30/2021 11:30
210301000,7,10,1/30/2021 10:00,2021,DJF,1/30/2021 11:10,1/30/2021 11:40
210301000,8,11,1/30/2021 10:00,2021,DJF,1/30/2021 11:20,1/30/2021 11:50
210301000,9,12,1/30/2021 10:00,2021,DJF,1/30/2021 11:30,1/30/2021 12:00
210301000,10,13,1/30/2021 10:00,2021,DJF,1/30/2021 11:40,1/30/2021 12:10
210301000,11,14,1/30/2021 10:00,2021,DJF,1/30/2021 11:50,1/30/2021 12:20
210301000,12,15,1/30/2021 10:00,2021,DJF,1/30/2021 12:00,1/30/2021 12:30
210301000,13,16,1/30/2021 10:00,2021,DJF,1/30/2021 12:10,1/30/2021 12:40
210301000,14,17,1/30/2021 10:00,2021,DJF,1/30/2021 12:20,1/30/2021 12:50
210301000,15,18,1/30/2021 10:00,2021,DJF,1/30/2021 12:30,1/30/2021 13:00
210301000,16,19,1/30/2021 10:00,2021,DJF,1/30/2021 12:40,1/30/2021 13:10
210301000,17,20,1/30/2021 10:00,2021,DJF,1/30/2021 12:50,1/30/2021 13:20
210301000,18,21,1/30/2021 10:00,2021,DJF,1/30/2021 13:00,1/30/2021 13:30
210301000,19,22,1/30/2021 10:00,2021,DJF,1/30/2021 13:10,1/30/2021 13:40
210301000,20,23,1/30/2021 10:00,2021,DJF,1/30/2021 13:20,1/30/2021 13:50
210301000,21,24,1/30/2021 10:00,2021,DJF,1/30/2021 13:30,1/30/2021 14:00
210301000,22,25,1/30/2021 10:00,2021,DJF,1/30/2021 13:40,1/30/2021 14:10
210301000,23,26,1/30/2021 10:00,2021,DJF,1/30/2021 13:50,1/30/2021 14:20
210301000,24,27,1/30/2021 10:00,2021,DJF,1/30/2021 14:00,1/30/2021 14:30
210301000,25,28,1/30/2021 10:00,2021,DJF,1/30/2021 14:10,1/30/2021 14:40
210301000,26,29,1/30/2021 10:00,2021,DJF,1/30/2021 14:20,1/30/2021 14:50
210301000,27,30,1/30/2021 10:00,2021,DJF,1/30/2021 14:30,1/30/2021 15:00
210301000,28,31,1/30/2021 10:00,2021,DJF,1/30/2021 14:40,1/30/2021 15:10
210301000,29,32,1/30/2021 10:00,2021,DJF,1/30/2021 14:50,1/30/2021 15:20
210301000,30,33,1/30/2021 10:00,2021,DJF,1/30/2021 15:00,1/30/2021 15:30
210301000,31,34,1/30/2021 10:00,2021,DJF,1/30/2021 15:10,1/30/2021 15:40
210301000,32,35,1/30/2021 10:00,2021,DJF,1/30/2021 15:20,1/30/2021 15:50
210301000,33,36,1/30/2021 10:00,2021,DJF,1/30/2021 15:30,1/30/2021 16:00
210301000,34,37,1/30/2021 10:00,2021,DJF,1/30/2021 15:40,1/30/2021 16:10
210301000,35,38,1/30/2021 10:00,2021,DJF,1/30/2021 15:50,1/30/2021 16:20
210321300,2,5,2/1/2021 13:00,2021,DJF,2/1/2021 13:20,2/1/2021 13:50
210321300,3,6,2/1/2021 13:00,2021,DJF,2/1/2021 13:30,2/1/2021 14:00
210321300,4,7,2/1/2021 13:00,2021,DJF,2/1/2021 13:40,2/1/2021 14:10
210321300,5,8,2/1/2021 13:00,2021,DJF,2/1/2021 13:50,2/1/2021 14:20
210321300,6,9,2/1/2021 13:00,2021,DJF,2/1/2021 14:00,2/1/2021 14:30
210321300,7,10,2/1/2021 13:00,2021,DJF,2/1/2021 14:10,2/1/2021 14:40
210321300,8,11,2/1/2021 13:00,2021,DJF,2/1/2021 14:20,2/1/2021 14:50
210321300,9,12,2/1/2021 13:00,2021,DJF,2/1/2021 14:30,2/1/2021 15:00
210321300,10,13,2/1/2021 13:00,2021,DJF,2/1/2021 14:40,2/1/2021 15:10
210321300,11,14,2/1/2021 13:00,2021,DJF,2/1/2021 14:50,2/1/2021 15:20
210321300,12,15,2/1/2021 13:00,2021,DJF,2/1/2021 15:00,2/1/2021 15:30
210321300,13,16,2/1/2021 13:00,2021,DJF,2/1/2021 15:10,2/1/2021 15:40
210321300,14,17,2/1/2021 13:00,2021,DJF,2/1/2021 15:20,2/1/2021 15:50
210321300,15,18,2/1/2021 13:00,2021,DJF,2/1/2021 15:30,2/1/2021 16:00
210321300,16,19,2/1/2021 13:00,2021,DJF,2/1/2021 15:40,2/1/2021 16:10
210321300,17,20,2/1/2021 13:00,2021,DJF,2/1/2021 15:50,2/1/2021 16:20
210321300,18,21,2/1/2021 13:00,2021,DJF,2/1/2021 16:00,2/1/2021 16:30
210321300,19,22,2/1/2021 13:00,2021,DJF,2/1/2021 16:10,2/1/2021 16:40
210321300,20,23,2/1/2021 13:00,2021,DJF,2/1/2021 16:20,2/1/2021 16:50
210321300,21,24,2/1/2021 13:00,2021,DJF,2/1/2021 16:30,2/1/2021 17:00
210321300,22,25,2/1/2021 13:00,2021,DJF,2/1/2021 16:40,2/1/2021 17:10
210321300,23,26,2/1/2021 13:00,2021,DJF,2/1/2021 16:50,2/1/2021 17:20
210321300,24,27,2/1/2021 13:00,2021,DJF,2/1/2021 17:00,2/1/2021 17:30
210321300,25,28,2/1/2021 13:00,2021,DJF,2/1/2021 17:10,2/1/2021 17:40
210321300,26,29,2/1/2021 13:00,2021,DJF,2/1/2021 17:20,2/1/2021 17:50
210321300,27,30,2/1/2021 13:00,2021,DJF,2/1/2021 17:30,2/1/2021 18:00
210321300,28,31,2/1/2021 13:00,2021,DJF,2/1/2021 17:40,2/1/2021 18:10
210321300,29,32,2/1/2021 13:00,2021,DJF,2/1/2021 17:50,2/1/2021 18:20
210321300,30,33,2/1/2021 13:00,2021,DJF,2/1/2021 18:00,2/1/2021 18:30
210321300,31,34,2/1/2021 13:00,2021,DJF,2/1/2021 18:10,2/1/2021 18:40
210321300,32,35,2/1/2021 13:00,2021,DJF,2/1/2021 18:20,2/1/2021 18:50
210321300,33,36,2/1/2021 13:00,2021,DJF,2/1/2021 18:30,2/1/2021 19:00
210321300,34,37,2/1/2021 13:00,2021,DJF,2/1/2021 18:40,2/1/2021 19:10
210321300,35,38,2/1/2021 13:00,2021,DJF,2/1/2021 18:50,2/1/2021 19:20
210340400,2,5,2/3/2021 4:00,2021,DJF,2/3/2021 4:20,2/3/2021 4:50
210340400,3,6,2/3/2021 4:00,2021,DJF,2/3/2021 4:30,2/3/2021 5:00
210340400,4,7,2/3/2021 4:00,2021,DJF,2/3/2021 4:40,2/3/2021 5:10
210340400,5,8,2/3/2021 4:00,2021,DJF,2/3/2021 4:50,2/3/2021 5:20
210340400,6,9,2/3/2021 4:00,2021,DJF,2/3/2021 5:00,2/3/2021 5:30
210340400,7,10,2/3/2021 4:00,2021,DJF,2/3/2021 5:10,2/3/2021 5:40
210340400,8,11,2/3/2021 4:00,2021,DJF,2/3/2021 5:20,2/3/2021 5:50
210340400,9,12,2/3/2021 4:00,2021,DJF,2/3/2021 5:30,2/3/2021 6:00
210340400,10,13,2/3/2021 4:00,2021,DJF,2/3/2021 5:40,2/3/2021 6:10
210340400,11,14,2/3/2021 4:00,2021,DJF,2/3/2021 5:50,2/3/2021 6:20
210340400,12,15,2/3/2021 4:00,2021,DJF,2/3/2021 6:00,2/3/2021 6:30
210340400,13,16,2/3/2021 4:00,2021,DJF,2/3/2021 6:10,2/3/2021 6:40
210340400,14,17,2/3/2021 4:00,2021,DJF,2/3/2021 6:20,2/3/2021 6:50
210340400,15,18,2/3/2021 4:00,2021,DJF,2/3/2021 6:30,2/3/2021 7:00
210340400,16,19,2/3/2021 4:00,2021,DJF,2/3/2021 6:40,2/3/2021 7:10
210340400,17,20,2/3/2021 4:00,2021,DJF,2/3/2021 6:50,2/3/2021 7:20
210340400,18,21,2/3/2021 4:00,2021,DJF,2/3/2021 7:00,2/3/2021 7:30
210340400,19,22,2/3/2021 4:00,2021,DJF,2/3/2021 7:10,2/3/2021 7:40
210340400,20,23,2/3/2021 4:00,2021,DJF,2/3/2021 7:20,2/3/2021 7:50
210340400,21,24,2/3/2021 4:00,2021,DJF,2/3/2021 7:30,2/3/2021 8:00
210340400,22,25,2/3/2021 4:00,2021,DJF,2/3/2021 7:40,2/3/2021 8:10
210340400,23,26,2/3/2021 4:00,2021,DJF,2/3/2021 7:50,2/3/2021 8:20
210340400,24,27,2/3/2021 4:00,2021,DJF,2/3/2021 8:00,2/3/2021 8:30
210340400,25,28,2/3/2021 4:00,2021,DJF,2/3/2021 8:10,2/3/2021 8:40
210340400,26,29,2/3/2021 4:00,2021,DJF,2/3/2021 8:20,2/3/2021 8:50
210340400,27,30,2/3/2021 4:00,2021,DJF,2/3/2021 8:30,2/3/2021 9:00
210340400,28,31,2/3/2021 4:00,2021,DJF,2/3/2021 8:40,2/3/2021 9:10
210340400,29,32,2/3/2021 4:00,2021,DJF,2/3/2021 8:50,2/3/2021 9:20
